"ndvi","evi","doy","site","veg"
0.15324304997921,0.0408885180950165,140.463252314815,"FP9","fp"
0.139784947037697,0.0389296971261501,140.463252314815,"FP10","fp"
NA,NA,140.463275462963,"ForestShrub2","fs"
NA,NA,140.463275462963,"ForestShrub1","fs"
NA,NA,140.463275462963,"Shrub1","s"
NA,NA,140.463275462963,"Shrub2","s"
NA,NA,140.463275462963,"Shrub3","s"
NA,NA,140.463275462963,"Shrub4","s"
NA,NA,140.463275462963,"Shrub5","s"
NA,NA,140.463275462963,"Shrub6","s"
NA,NA,140.463275462963,"Shrub7","s"
NA,NA,140.463275462963,"Shrub8","s"
NA,NA,140.463275462963,"Shrub9","s"
NA,NA,140.463275462963,"Shrub10","s"
NA,NA,140.463275462963,"Shrub11","s"
NA,NA,140.463275462963,"Shrub13","s"
NA,NA,140.463275462963,"Shrub14","s"
NA,NA,140.463275462963,"Shrub15","s"
NA,NA,140.463275462963,"Forest1","f"
NA,NA,140.463275462963,"Forest2","f"
NA,NA,140.463275462963,"Forest3","f"
NA,NA,140.463275462963,"Forest4","f"
NA,NA,140.463275462963,"Forest5","f"
NA,NA,140.463275462963,"Forest6","f"
NA,NA,140.463275462963,"Forest7","f"
NA,NA,140.463275462963,"Forest8","f"
NA,NA,140.463275462963,"Forest9","f"
NA,NA,140.463275462963,"Forest10","f"
NA,NA,140.463275462963,"Forest11","f"
NA,NA,140.463275462963,"Forest12","f"
NA,NA,140.463275462963,"Forest13","f"
NA,NA,140.463275462963,"Forest14","f"
NA,NA,140.463275462963,"Forest15","f"
NA,NA,140.463275462963,"FP1","fp"
NA,NA,140.463275462963,"FP2","fp"
NA,NA,140.463275462963,"FP3","fp"
NA,NA,140.463275462963,"FP4","fp"
NA,NA,140.463275462963,"FP5","fp"
NA,NA,140.463275462963,"FP6","fp"
NA,NA,140.463275462963,"FP7","fp"
0.02392821572721,0.00712723098695278,140.463275462963,"FP8","fp"
0.149194985628128,0.0394251681864262,140.463275462963,"FP9","fp"
0.108284205198288,0.0296915136277676,140.463275462963,"FP10","fp"
NA,NA,140.463287037037,"ForestShrub2","fs"
NA,NA,140.463287037037,"ForestShrub1","fs"
NA,NA,140.463287037037,"Shrub1","s"
NA,NA,140.463287037037,"Shrub2","s"
NA,NA,140.463287037037,"Shrub3","s"
NA,NA,140.463287037037,"Shrub4","s"
NA,NA,140.463287037037,"Shrub5","s"
NA,NA,140.463287037037,"Shrub6","s"
NA,NA,140.463287037037,"Shrub7","s"
NA,NA,140.463287037037,"Shrub8","s"
NA,NA,140.463287037037,"Shrub9","s"
NA,NA,140.463287037037,"Shrub10","s"
NA,NA,140.463287037037,"Shrub11","s"
NA,NA,140.463287037037,"Shrub13","s"
NA,NA,140.463287037037,"Shrub14","s"
NA,NA,140.463287037037,"Shrub15","s"
NA,NA,140.463287037037,"Forest1","f"
NA,NA,140.463287037037,"Forest2","f"
NA,NA,140.463287037037,"Forest3","f"
NA,NA,140.463287037037,"Forest4","f"
NA,NA,140.463287037037,"Forest5","f"
NA,NA,140.463287037037,"Forest6","f"
NA,NA,140.463287037037,"Forest7","f"
NA,NA,140.463287037037,"Forest8","f"
NA,NA,140.463287037037,"Forest9","f"
NA,NA,140.463287037037,"Forest10","f"
NA,NA,140.463287037037,"Forest11","f"
NA,NA,140.463287037037,"Forest12","f"
NA,NA,140.463287037037,"Forest13","f"
NA,NA,140.463287037037,"Forest14","f"
NA,NA,140.463287037037,"Forest15","f"
NA,NA,140.463287037037,"FP1","fp"
NA,NA,140.463287037037,"FP2","fp"
NA,NA,140.463287037037,"FP3","fp"
NA,NA,140.463287037037,"FP4","fp"
NA,NA,140.463287037037,"FP5","fp"
NA,NA,140.463287037037,"FP6","fp"
NA,NA,140.463287037037,"FP7","fp"
NA,NA,140.463287037037,"FP8","fp"
NA,NA,140.463287037037,"FP9","fp"
NA,NA,140.463287037037,"FP10","fp"
NA,NA,140.463298611111,"ForestShrub2","fs"
NA,NA,140.463298611111,"ForestShrub1","fs"
NA,NA,140.463298611111,"Shrub1","s"
NA,NA,140.463298611111,"Shrub2","s"
NA,NA,140.463298611111,"Shrub3","s"
NA,NA,140.463298611111,"Shrub4","s"
NA,NA,140.463298611111,"Shrub5","s"
NA,NA,140.463298611111,"Shrub6","s"
NA,NA,140.463298611111,"Shrub7","s"
NA,NA,140.463298611111,"Shrub8","s"
NA,NA,140.463298611111,"Shrub9","s"
NA,NA,140.463298611111,"Shrub10","s"
NA,NA,140.463298611111,"Shrub11","s"
NA,NA,140.463298611111,"Shrub13","s"
NA,NA,140.463298611111,"Shrub14","s"
NA,NA,140.463298611111,"Shrub15","s"
NA,NA,140.463298611111,"Forest1","f"
NA,NA,140.463298611111,"Forest2","f"
NA,NA,140.463298611111,"Forest3","f"
NA,NA,140.463298611111,"Forest4","f"
NA,NA,140.463298611111,"Forest5","f"
NA,NA,140.463298611111,"Forest6","f"
NA,NA,140.463298611111,"Forest7","f"
NA,NA,140.463298611111,"Forest8","f"
NA,NA,140.463298611111,"Forest9","f"
NA,NA,140.463298611111,"Forest10","f"
NA,NA,140.463298611111,"Forest11","f"
NA,NA,140.463298611111,"Forest12","f"
NA,NA,140.463298611111,"Forest13","f"
NA,NA,140.463298611111,"Forest14","f"
NA,NA,140.463298611111,"Forest15","f"
NA,NA,140.463298611111,"FP1","fp"
NA,NA,140.463298611111,"FP2","fp"
NA,NA,140.463298611111,"FP3","fp"
NA,NA,140.463298611111,"FP4","fp"
NA,NA,140.463298611111,"FP5","fp"
NA,NA,140.463298611111,"FP6","fp"
NA,NA,140.463298611111,"FP7","fp"
NA,NA,140.463298611111,"FP8","fp"
NA,NA,140.463298611111,"FP9","fp"
NA,NA,140.463298611111,"FP10","fp"
NA,NA,140.463310185185,"ForestShrub2","fs"
NA,NA,140.463310185185,"ForestShrub1","fs"
NA,NA,140.463310185185,"Shrub1","s"
NA,NA,140.463310185185,"Shrub2","s"
NA,NA,140.463310185185,"Shrub3","s"
NA,NA,140.463310185185,"Shrub4","s"
NA,NA,140.463310185185,"Shrub5","s"
NA,NA,140.463310185185,"Shrub6","s"
NA,NA,140.463310185185,"Shrub7","s"
NA,NA,140.463310185185,"Shrub8","s"
NA,NA,140.463310185185,"Shrub9","s"
NA,NA,140.463310185185,"Shrub10","s"
NA,NA,140.463310185185,"Shrub11","s"
NA,NA,140.463310185185,"Shrub13","s"
NA,NA,140.463310185185,"Shrub14","s"
NA,NA,140.463310185185,"Shrub15","s"
NA,NA,140.463310185185,"Forest1","f"
NA,NA,140.463310185185,"Forest2","f"
NA,NA,140.463310185185,"Forest3","f"
NA,NA,140.463310185185,"Forest4","f"
NA,NA,140.463310185185,"Forest5","f"
NA,NA,140.463310185185,"Forest6","f"
NA,NA,140.463310185185,"Forest7","f"
NA,NA,140.463310185185,"Forest8","f"
NA,NA,140.463310185185,"Forest9","f"
NA,NA,140.463310185185,"Forest10","f"
NA,NA,140.463310185185,"Forest11","f"
NA,NA,140.463310185185,"Forest12","f"
NA,NA,140.463310185185,"Forest13","f"
NA,NA,140.463310185185,"Forest14","f"
NA,NA,140.463310185185,"Forest15","f"
NA,NA,140.463310185185,"FP1","fp"
NA,NA,140.463310185185,"FP2","fp"
NA,NA,140.463310185185,"FP3","fp"
NA,NA,140.463310185185,"FP4","fp"
NA,NA,140.463310185185,"FP5","fp"
NA,NA,140.463310185185,"FP6","fp"
NA,NA,140.463310185185,"FP7","fp"
NA,NA,140.463310185185,"FP8","fp"
NA,NA,140.463310185185,"FP9","fp"
NA,NA,140.463310185185,"FP10","fp"
0.240483924746513,0.0720371976494789,140.463252314815,"ForestShrub2","fs"
0.235538512468338,0.0685288161039352,140.463252314815,"ForestShrub1","fs"
0.254703730344772,0.0797755345702171,140.463252314815,"Shrub1","s"
0.232611179351807,0.0713648498058319,140.463252314815,"Shrub2","s"
0.234219267964363,0.0727754458785057,140.463252314815,"Shrub3","s"
0.13357400894165,0.0387047976255417,140.463252314815,"Shrub4","s"
0.14013497531414,0.035059493035078,140.463252314815,"Shrub5","s"
0.0988580733537674,0.0262088049203157,140.463252314815,"Shrub6","s"
0.229966223239899,0.0677227452397346,140.463252314815,"Shrub7","s"
0.234394118189812,0.0701259672641754,140.463252314815,"Shrub8","s"
0.166809245944023,0.0492059737443924,140.463252314815,"Shrub9","s"
0.20752389729023,0.0607883520424366,140.463252314815,"Shrub10","s"
0.211208194494247,0.0627708733081818,140.463252314815,"Shrub11","s"
0.211997672915459,0.0639572665095329,140.463252314815,"Shrub13","s"
0.190900102257729,0.0535555705428123,140.463252314815,"Shrub14","s"
0.20579320192337,0.0586563758552074,140.463252314815,"Shrub15","s"
0.0422688834369183,0.0110969515517354,140.463252314815,"Forest1","f"
0.111790880560875,0.0302451215684414,140.463252314815,"Forest2","f"
0.00085397093789652,0.000219455454498529,140.463252314815,"Forest3","f"
0.0829523205757141,0.0220739040523767,140.463252314815,"Forest4","f"
0.0526607520878315,0.0138623397797346,140.463252314815,"Forest5","f"
0.0431244932115078,0.0117232427000999,140.463252314815,"Forest6","f"
0.0817380771040916,0.0214335806667805,140.463252314815,"Forest7","f"
0.000265463226241991,7.0058427809272e-05,140.463252314815,"Forest8","f"
0.0623456798493862,0.0162955783307552,140.463252314815,"Forest9","f"
0.00558919413015246,0.00144791137427092,140.463252314815,"Forest10","f"
0.018346318975091,0.00482147326692939,140.463252314815,"Forest11","f"
0.116442739963531,0.030953960493207,140.463252314815,"Forest12","f"
0.0736964717507362,0.0192187912762165,140.463252314815,"Forest13","f"
0.116580307483673,0.03178471326828,140.463252314815,"Forest14","f"
0.119716040790081,0.0320059359073639,140.463252314815,"Forest15","f"
0.148404076695442,0.04132080078125,140.463252314815,"FP1","fp"
0.130252107977867,0.034938108175993,140.463252314815,"FP2","fp"
0.171253815293312,0.0492827594280243,140.463252314815,"FP3","fp"
0.145693019032478,0.0389669500291348,140.463252314815,"FP4","fp"
0.139389738440514,0.037106778472662,140.463252314815,"FP5","fp"
0.093411423265934,0.0250746738165617,140.463252314815,"FP6","fp"
0.0420253165066242,0.00918751396238804,140.463252314815,"FP7","fp"
0.0196951534599066,0.00558154890313745,140.463252314815,"FP8","fp"
0.129351407289505,0.0335787534713745,140.463252314815,"FP9","fp"
0.116022102534771,0.0314626134932041,140.463252314815,"FP10","fp"
NA,NA,144.853541666667,"ForestShrub2","fs"
NA,NA,144.853541666667,"ForestShrub1","fs"
0.302307695150375,0.107700742781162,144.853541666667,"Shrub1","s"
0.298141270875931,0.109368607401848,144.853541666667,"Shrub2","s"
0.230314955115318,0.0795990601181984,144.853541666667,"Shrub3","s"
0.257012873888016,0.090061366558075,144.853541666667,"Shrub4","s"
-0.0111821088939905,-0.00242642732337117,144.853541666667,"Shrub5","s"
0.108523026108742,0.0318194516003132,144.853541666667,"Shrub6","s"
0.172067552804947,0.0549210421741009,144.853541666667,"Shrub7","s"
0.297337830066681,0.107557505369186,144.853541666667,"Shrub8","s"
0.241320192813873,0.0816154927015305,144.853541666667,"Shrub9","s"
0.268680453300476,0.0978377312421799,144.853541666667,"Shrub10","s"
0.264831334352493,0.0909502506256104,144.853541666667,"Shrub11","s"
0.275971442461014,0.0983356386423111,144.853541666667,"Shrub13","s"
0.299004763364792,0.105345003306866,144.853541666667,"Shrub14","s"
0.191995680332184,0.05600605905056,144.853541666667,"Shrub15","s"
0.251295328140259,0.0671675354242325,144.853541666667,"Forest1","f"
0.170592427253723,0.0417438074946404,144.853541666667,"Forest2","f"
0.0920080617070198,0.0230228882282972,144.853541666667,"Forest3","f"
0.155261218547821,0.037052646279335,144.853541666667,"Forest4","f"
0.237042158842087,0.0603257231414318,144.853541666667,"Forest5","f"
0.142191141843796,0.0325518511235714,144.853541666667,"Forest6","f"
0.0342679135501385,0.00764340069144964,144.853541666667,"Forest7","f"
0.114854514598846,0.0264019425958395,144.853541666667,"Forest8","f"
0.291707307100296,0.0951169058680534,144.853541666667,"Forest9","f"
0.0294380020350218,0.00595732405781746,144.853541666667,"Forest10","f"
0.115677319467068,0.0267107151448727,144.853541666667,"Forest11","f"
0.014563106931746,0.00314938579685986,144.853541666667,"Forest12","f"
0.0630486831068993,0.0138543015345931,144.853541666667,"Forest13","f"
-0.0980834290385246,-0.0163171906024218,144.853541666667,"Forest14","f"
-0.349809885025024,-0.0373725481331348,144.853541666667,"Forest15","f"
0.120731703937054,0.0317817032337189,144.853541666667,"FP1","fp"
0.101714283227921,0.0275243539363146,144.853541666667,"FP2","fp"
0.186749875545502,0.0556811988353729,144.853541666667,"FP3","fp"
0.1870187073946,0.053123340010643,144.853541666667,"FP4","fp"
0.189858496189117,0.0518902875483036,144.853541666667,"FP5","fp"
-0.103347890079021,-0.0232269037514925,144.853541666667,"FP6","fp"
NA,NA,144.853541666667,"FP7","fp"
NA,NA,144.853541666667,"FP8","fp"
NA,NA,144.853541666667,"FP9","fp"
NA,NA,144.853541666667,"FP10","fp"
NA,NA,161.46494212963,"ForestShrub2","fs"
NA,NA,161.46494212963,"ForestShrub1","fs"
NA,NA,161.46494212963,"Shrub1","s"
NA,NA,161.46494212963,"Shrub2","s"
NA,NA,161.46494212963,"Shrub3","s"
NA,NA,161.46494212963,"Shrub4","s"
NA,NA,161.46494212963,"Shrub5","s"
NA,NA,161.46494212963,"Shrub6","s"
NA,NA,161.46494212963,"Shrub7","s"
NA,NA,161.46494212963,"Shrub8","s"
NA,NA,161.46494212963,"Shrub9","s"
NA,NA,161.46494212963,"Shrub10","s"
NA,NA,161.46494212963,"Shrub11","s"
NA,NA,161.46494212963,"Shrub13","s"
NA,NA,161.46494212963,"Shrub14","s"
NA,NA,161.46494212963,"Shrub15","s"
NA,NA,161.46494212963,"Forest1","f"
NA,NA,161.46494212963,"Forest2","f"
NA,NA,161.46494212963,"Forest3","f"
NA,NA,161.46494212963,"Forest4","f"
NA,NA,161.46494212963,"Forest5","f"
NA,NA,161.46494212963,"Forest6","f"
NA,NA,161.46494212963,"Forest7","f"
NA,NA,161.46494212963,"Forest8","f"
NA,NA,161.46494212963,"Forest9","f"
NA,NA,161.46494212963,"Forest10","f"
NA,NA,161.46494212963,"Forest11","f"
NA,NA,161.46494212963,"Forest12","f"
NA,NA,161.46494212963,"Forest13","f"
NA,NA,161.46494212963,"Forest14","f"
NA,NA,161.46494212963,"Forest15","f"
NA,NA,161.46494212963,"FP1","fp"
NA,NA,161.46494212963,"FP2","fp"
NA,NA,161.46494212963,"FP3","fp"
NA,NA,161.46494212963,"FP4","fp"
NA,NA,161.46494212963,"FP5","fp"
NA,NA,161.46494212963,"FP6","fp"
NA,NA,161.46494212963,"FP7","fp"
NA,NA,161.46494212963,"FP8","fp"
NA,NA,161.46494212963,"FP9","fp"
NA,NA,161.46494212963,"FP10","fp"
0.504569828510284,0.183176591992378,161.464953703704,"ForestShrub2","fs"
0.501239836215973,0.17138634622097,161.464953703704,"ForestShrub1","fs"
NA,NA,161.464953703704,"Shrub1","s"
NA,NA,161.464953703704,"Shrub2","s"
NA,NA,161.464953703704,"Shrub3","s"
NA,NA,161.464953703704,"Shrub4","s"
0.471127033233643,0.150290921330452,161.464953703704,"Shrub5","s"
0.418127566576004,0.132656440138817,161.464953703704,"Shrub6","s"
NA,NA,161.464953703704,"Shrub7","s"
NA,NA,161.464953703704,"Shrub8","s"
NA,NA,161.464953703704,"Shrub9","s"
NA,NA,161.464953703704,"Shrub10","s"
NA,NA,161.464953703704,"Shrub11","s"
NA,NA,161.464953703704,"Shrub13","s"
NA,NA,161.464953703704,"Shrub14","s"
NA,NA,161.464953703704,"Shrub15","s"
0.396065026521683,0.115056782960892,161.464953703704,"Forest1","f"
0.448609441518784,0.139992952346802,161.464953703704,"Forest2","f"
0.383267641067505,0.110143251717091,161.464953703704,"Forest3","f"
0.417721509933472,0.121641203761101,161.464953703704,"Forest4","f"
0.417864918708801,0.122259050607681,161.464953703704,"Forest5","f"
0.414434850215912,0.119156375527382,161.464953703704,"Forest6","f"
0.438643455505371,0.127572864294052,161.464953703704,"Forest7","f"
0.417802006006241,0.12015463411808,161.464953703704,"Forest8","f"
0.406021893024445,0.116678468883038,161.464953703704,"Forest9","f"
0.425654679536819,0.124332316219807,161.464953703704,"Forest10","f"
0.413062661886215,0.119963087141514,161.464953703704,"Forest11","f"
0.464710533618927,0.147388011217117,161.464953703704,"Forest12","f"
0.433658331632614,0.130691394209862,161.464953703704,"Forest13","f"
0.510861396789551,0.174826964735985,161.464953703704,"Forest14","f"
0.485011518001556,0.159347459673882,161.464953703704,"Forest15","f"
0.41919007897377,0.13310319185257,161.464953703704,"FP1","fp"
0.460215061903,0.155166164040565,161.464953703704,"FP2","fp"
0.397683411836624,0.128187716007233,161.464953703704,"FP3","fp"
0.444126069545746,0.146057620644569,161.464953703704,"FP4","fp"
0.420769542455673,0.12671634554863,161.464953703704,"FP5","fp"
0.254445135593414,0.0561387352645397,161.464953703704,"FP6","fp"
0.235513031482697,0.0568502657115459,161.464953703704,"FP7","fp"
0.270426601171494,0.0798173174262047,161.464953703704,"FP8","fp"
0.444888174533844,0.138477981090546,161.464953703704,"FP9","fp"
0.384431123733521,0.115703471004963,161.464953703704,"FP10","fp"
NA,NA,161.464976851852,"ForestShrub2","fs"
NA,NA,161.464976851852,"ForestShrub1","fs"
NA,NA,161.464976851852,"Shrub1","s"
NA,NA,161.464976851852,"Shrub2","s"
NA,NA,161.464976851852,"Shrub3","s"
NA,NA,161.464976851852,"Shrub4","s"
NA,NA,161.464976851852,"Shrub5","s"
NA,NA,161.464976851852,"Shrub6","s"
NA,NA,161.464976851852,"Shrub7","s"
NA,NA,161.464976851852,"Shrub8","s"
NA,NA,161.464976851852,"Shrub9","s"
NA,NA,161.464976851852,"Shrub10","s"
NA,NA,161.464976851852,"Shrub11","s"
NA,NA,161.464976851852,"Shrub13","s"
NA,NA,161.464976851852,"Shrub14","s"
NA,NA,161.464976851852,"Shrub15","s"
NA,NA,161.464976851852,"Forest1","f"
NA,NA,161.464976851852,"Forest2","f"
NA,NA,161.464976851852,"Forest3","f"
NA,NA,161.464976851852,"Forest4","f"
NA,NA,161.464976851852,"Forest5","f"
NA,NA,161.464976851852,"Forest6","f"
NA,NA,161.464976851852,"Forest7","f"
NA,NA,161.464976851852,"Forest8","f"
NA,NA,161.464976851852,"Forest9","f"
NA,NA,161.464976851852,"Forest10","f"
NA,NA,161.464976851852,"Forest11","f"
NA,NA,161.464976851852,"Forest12","f"
NA,NA,161.464976851852,"Forest13","f"
NA,NA,161.464976851852,"Forest14","f"
NA,NA,161.464976851852,"Forest15","f"
NA,NA,161.464976851852,"FP1","fp"
NA,NA,161.464976851852,"FP2","fp"
NA,NA,161.464976851852,"FP3","fp"
NA,NA,161.464976851852,"FP4","fp"
NA,NA,161.464976851852,"FP5","fp"
NA,NA,161.464976851852,"FP6","fp"
NA,NA,161.464976851852,"FP7","fp"
0.27988338470459,0.0826375111937523,161.464976851852,"FP8","fp"
0.441656708717346,0.136687457561493,161.464976851852,"FP9","fp"
0.387689858675003,0.115782186388969,161.464976851852,"FP10","fp"
NA,NA,161.464988425926,"ForestShrub2","fs"
NA,NA,161.464988425926,"ForestShrub1","fs"
NA,NA,161.464988425926,"Shrub1","s"
NA,NA,161.464988425926,"Shrub2","s"
NA,NA,161.464988425926,"Shrub3","s"
NA,NA,161.464988425926,"Shrub4","s"
NA,NA,161.464988425926,"Shrub5","s"
NA,NA,161.464988425926,"Shrub6","s"
NA,NA,161.464988425926,"Shrub7","s"
NA,NA,161.464988425926,"Shrub8","s"
NA,NA,161.464988425926,"Shrub9","s"
NA,NA,161.464988425926,"Shrub10","s"
NA,NA,161.464988425926,"Shrub11","s"
NA,NA,161.464988425926,"Shrub13","s"
NA,NA,161.464988425926,"Shrub14","s"
NA,NA,161.464988425926,"Shrub15","s"
NA,NA,161.464988425926,"Forest1","f"
NA,NA,161.464988425926,"Forest2","f"
NA,NA,161.464988425926,"Forest3","f"
NA,NA,161.464988425926,"Forest4","f"
NA,NA,161.464988425926,"Forest5","f"
NA,NA,161.464988425926,"Forest6","f"
NA,NA,161.464988425926,"Forest7","f"
NA,NA,161.464988425926,"Forest8","f"
NA,NA,161.464988425926,"Forest9","f"
NA,NA,161.464988425926,"Forest10","f"
NA,NA,161.464988425926,"Forest11","f"
NA,NA,161.464988425926,"Forest12","f"
NA,NA,161.464988425926,"Forest13","f"
NA,NA,161.464988425926,"Forest14","f"
NA,NA,161.464988425926,"Forest15","f"
NA,NA,161.464988425926,"FP1","fp"
NA,NA,161.464988425926,"FP2","fp"
NA,NA,161.464988425926,"FP3","fp"
NA,NA,161.464988425926,"FP4","fp"
NA,NA,161.464988425926,"FP5","fp"
NA,NA,161.464988425926,"FP6","fp"
NA,NA,161.464988425926,"FP7","fp"
NA,NA,161.464988425926,"FP8","fp"
NA,NA,161.464988425926,"FP9","fp"
NA,NA,161.464988425926,"FP10","fp"
NA,NA,161.465,"ForestShrub2","fs"
NA,NA,161.465,"ForestShrub1","fs"
NA,NA,161.465,"Shrub1","s"
NA,NA,161.465,"Shrub2","s"
NA,NA,161.465,"Shrub3","s"
NA,NA,161.465,"Shrub4","s"
NA,NA,161.465,"Shrub5","s"
NA,NA,161.465,"Shrub6","s"
NA,NA,161.465,"Shrub7","s"
NA,NA,161.465,"Shrub8","s"
NA,NA,161.465,"Shrub9","s"
NA,NA,161.465,"Shrub10","s"
NA,NA,161.465,"Shrub11","s"
NA,NA,161.465,"Shrub13","s"
NA,NA,161.465,"Shrub14","s"
NA,NA,161.465,"Shrub15","s"
NA,NA,161.465,"Forest1","f"
NA,NA,161.465,"Forest2","f"
NA,NA,161.465,"Forest3","f"
NA,NA,161.465,"Forest4","f"
NA,NA,161.465,"Forest5","f"
NA,NA,161.465,"Forest6","f"
NA,NA,161.465,"Forest7","f"
NA,NA,161.465,"Forest8","f"
NA,NA,161.465,"Forest9","f"
NA,NA,161.465,"Forest10","f"
NA,NA,161.465,"Forest11","f"
NA,NA,161.465,"Forest12","f"
NA,NA,161.465,"Forest13","f"
NA,NA,161.465,"Forest14","f"
NA,NA,161.465,"Forest15","f"
NA,NA,161.465,"FP1","fp"
NA,NA,161.465,"FP2","fp"
NA,NA,161.465,"FP3","fp"
NA,NA,161.465,"FP4","fp"
NA,NA,161.465,"FP5","fp"
NA,NA,161.465,"FP6","fp"
NA,NA,161.465,"FP7","fp"
NA,NA,161.465,"FP8","fp"
NA,NA,161.465,"FP9","fp"
NA,NA,161.465,"FP10","fp"
NA,NA,161.465011574074,"ForestShrub2","fs"
NA,NA,161.465011574074,"ForestShrub1","fs"
NA,NA,161.465011574074,"Shrub1","s"
NA,NA,161.465011574074,"Shrub2","s"
NA,NA,161.465011574074,"Shrub3","s"
NA,NA,161.465011574074,"Shrub4","s"
NA,NA,161.465011574074,"Shrub5","s"
NA,NA,161.465011574074,"Shrub6","s"
NA,NA,161.465011574074,"Shrub7","s"
NA,NA,161.465011574074,"Shrub8","s"
NA,NA,161.465011574074,"Shrub9","s"
NA,NA,161.465011574074,"Shrub10","s"
NA,NA,161.465011574074,"Shrub11","s"
NA,NA,161.465011574074,"Shrub13","s"
NA,NA,161.465011574074,"Shrub14","s"
NA,NA,161.465011574074,"Shrub15","s"
NA,NA,161.465011574074,"Forest1","f"
NA,NA,161.465011574074,"Forest2","f"
NA,NA,161.465011574074,"Forest3","f"
NA,NA,161.465011574074,"Forest4","f"
NA,NA,161.465011574074,"Forest5","f"
NA,NA,161.465011574074,"Forest6","f"
NA,NA,161.465011574074,"Forest7","f"
NA,NA,161.465011574074,"Forest8","f"
NA,NA,161.465011574074,"Forest9","f"
NA,NA,161.465011574074,"Forest10","f"
NA,NA,161.465011574074,"Forest11","f"
NA,NA,161.465011574074,"Forest12","f"
NA,NA,161.465011574074,"Forest13","f"
NA,NA,161.465011574074,"Forest14","f"
NA,NA,161.465011574074,"Forest15","f"
NA,NA,161.465011574074,"FP1","fp"
NA,NA,161.465011574074,"FP2","fp"
NA,NA,161.465011574074,"FP3","fp"
NA,NA,161.465011574074,"FP4","fp"
NA,NA,161.465011574074,"FP5","fp"
NA,NA,161.465011574074,"FP6","fp"
NA,NA,161.465011574074,"FP7","fp"
NA,NA,161.465011574074,"FP8","fp"
NA,NA,161.465011574074,"FP9","fp"
NA,NA,161.465011574074,"FP10","fp"
NA,NA,162.858599537037,"ForestShrub2","fs"
NA,NA,162.858599537037,"ForestShrub1","fs"
0.521698415279388,0.237317502498627,162.858599537037,"Shrub1","s"
0.46288800239563,0.19197940826416,162.858599537037,"Shrub2","s"
NA,NA,162.858599537037,"Shrub3","s"
0.535908102989197,0.242098286747932,162.858599537037,"Shrub4","s"
NA,NA,162.858599537037,"Shrub5","s"
NA,NA,162.858599537037,"Shrub6","s"
0.518659055233002,0.232005432248116,162.858599537037,"Shrub7","s"
0.606973052024841,0.291432052850723,162.858599537037,"Shrub8","s"
0.604118227958679,0.284245401620865,162.858599537037,"Shrub9","s"
0.548101246356964,0.25236776471138,162.858599537037,"Shrub10","s"
0.485675305128098,0.205311566591263,162.858599537037,"Shrub11","s"
0.561221301555634,0.267404526472092,162.858599537037,"Shrub13","s"
NA,NA,162.858599537037,"Shrub14","s"
0.576246321201324,0.251511961221695,162.858599537037,"Shrub15","s"
NA,NA,162.858599537037,"Forest1","f"
NA,NA,162.858599537037,"Forest2","f"
NA,NA,162.858599537037,"Forest3","f"
NA,NA,162.858599537037,"Forest4","f"
NA,NA,162.858599537037,"Forest5","f"
NA,NA,162.858599537037,"Forest6","f"
NA,NA,162.858599537037,"Forest7","f"
NA,NA,162.858599537037,"Forest8","f"
NA,NA,162.858599537037,"Forest9","f"
NA,NA,162.858599537037,"Forest10","f"
NA,NA,162.858599537037,"Forest11","f"
NA,NA,162.858599537037,"Forest12","f"
NA,NA,162.858599537037,"Forest13","f"
NA,NA,162.858599537037,"Forest14","f"
NA,NA,162.858599537037,"Forest15","f"
NA,NA,162.858599537037,"FP1","fp"
NA,NA,162.858599537037,"FP2","fp"
NA,NA,162.858599537037,"FP3","fp"
NA,NA,162.858599537037,"FP4","fp"
NA,NA,162.858599537037,"FP5","fp"
NA,NA,162.858599537037,"FP6","fp"
NA,NA,162.858599537037,"FP7","fp"
NA,NA,162.858599537037,"FP8","fp"
NA,NA,162.858599537037,"FP9","fp"
NA,NA,162.858599537037,"FP10","fp"
0.254766017198563,0.0551222451031208,162.858611111111,"ForestShrub2","fs"
0.351190477609634,0.0870591700077057,162.858611111111,"ForestShrub1","fs"
0.52690863609314,0.239531174302101,162.858611111111,"Shrub1","s"
0.440424829721451,0.188703387975693,162.858611111111,"Shrub2","s"
0.505624651908875,0.231023102998734,162.858611111111,"Shrub3","s"
0.54869818687439,0.254457086324692,162.858611111111,"Shrub4","s"
0.504785656929016,0.196717590093613,162.858611111111,"Shrub5","s"
0.524980187416077,0.212800160050392,162.858611111111,"Shrub6","s"
0.524413466453552,0.239724040031433,162.858611111111,"Shrub7","s"
0.571030616760254,0.267027527093887,162.858611111111,"Shrub8","s"
0.583497047424316,0.266782432794571,162.858611111111,"Shrub9","s"
0.53735089302063,0.2512326836586,162.858611111111,"Shrub10","s"
0.468328833580017,0.195989966392517,162.858611111111,"Shrub11","s"
0.540800511837006,0.247086837887764,162.858611111111,"Shrub13","s"
0.563448488712311,0.264161795377731,162.858611111111,"Shrub14","s"
0.557323694229126,0.242868393659592,162.858611111111,"Shrub15","s"
0.4978187084198,0.174862086772919,162.858611111111,"Forest1","f"
0.396978855133057,0.115832157433033,162.858611111111,"Forest2","f"
0.440043419599533,0.140282288193703,162.858611111111,"Forest3","f"
0.462012320756912,0.154051557183266,162.858611111111,"Forest4","f"
0.427184462547302,0.125373989343643,162.858611111111,"Forest5","f"
